Archetype,CommName,SciName,SpeciesCat,SpeciesCatName,Year,Catch,Price,region_name,IdOrig
Soft bottom,Threadfin bream (Bisugo),Nemipterus spp,33,Misc. coastal fishes,2010.0,6847.89,1770.562003903916,REGION VIII (EASTERN VISAYAS),REGION VIII (EASTERN VISAYAS)_Threadfin bream (Bisugo)
Soft bottom,Threadfin bream (Bisugo),Nemipterus spp,33,Misc. coastal fishes,2011.0,6974.86,1929.524946897314,REGION VIII (EASTERN VISAYAS),REGION VIII (EASTERN VISAYAS)_Threadfin bream (Bisugo)
Soft bottom,Threadfin bream (Bisugo),Nemipterus spp,33,Misc. coastal fishes,2012.0,7189.08,2075.314557706245,REGION VIII (EASTERN VISAYAS),REGION VIII (EASTERN VISAYAS)_Threadfin bream (Bisugo)
Soft bottom,Threadfin bream (Bisugo),Nemipterus spp,33,Misc. coastal fishes,2013.0,6441.41,2079.839428609061,REGION VIII (EASTERN VISAYAS),REGION VIII (EASTERN VISAYAS)_Threadfin bream (Bisugo)
Soft bottom,Threadfin bream (Bisugo),Nemipterus spp,33,Misc. coastal fishes,2014.0,5217.57,2079.178023600781,REGION VIII (EASTERN VISAYAS),REGION VIII (EASTERN VISAYAS)_Threadfin bream (Bisugo)
Soft bottom,Acetes (Alamang),Acetes sibogae,45,"Shrimps, prawns",2002.0,3.0,387.5969,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Acetes (Alamang)
Soft bottom,Acetes (Alamang),Acetes sibogae,45,"Shrimps, prawns",2003.0,6.0,445.879470833333,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Acetes (Alamang)
Soft bottom,Acetes (Alamang),Acetes sibogae,45,"Shrimps, prawns",2004.0,7.64,543.939845401624,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Acetes (Alamang)
Soft bottom,Acetes (Alamang),Acetes sibogae,45,"Shrimps, prawns",2005.0,219.81,532.2373049796297,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Acetes (Alamang)
Soft bottom,Acetes (Alamang),Acetes sibogae,45,"Shrimps, prawns",2006.0,90.05,1029.7193068639144,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Acetes (Alamang)
Soft bottom,Acetes (Alamang),Acetes sibogae,45,"Shrimps, prawns",2007.0,95.17,1186.203767806628,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Acetes (Alamang)
Soft bottom,Acetes (Alamang),Acetes sibogae,45,"Shrimps, prawns",2008.0,174.4,912.980091122062,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Acetes (Alamang)
Soft bottom,Acetes (Alamang),Acetes sibogae,45,"Shrimps, prawns",2009.0,252.45000000000002,598.1935055877997,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Acetes (Alamang)
Soft bottom,Acetes (Alamang),Acetes sibogae,45,"Shrimps, prawns",2010.0,323.28,684.268520574081,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Acetes (Alamang)
Soft bottom,Acetes (Alamang),Acetes sibogae,45,"Shrimps, prawns",2011.0,201.10000000000002,746.7323684992047,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Acetes (Alamang)
Soft bottom,Acetes (Alamang),Acetes sibogae,45,"Shrimps, prawns",2012.0,215.46,643.2020938128073,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Acetes (Alamang)
Soft bottom,Acetes (Alamang),Acetes sibogae,45,"Shrimps, prawns",2013.0,197.31,729.0447168042697,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Acetes (Alamang)
Soft bottom,Acetes (Alamang),Acetes sibogae,45,"Shrimps, prawns",2014.0,319.78,854.522498156475,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Acetes (Alamang)
Soft bottom,Blue crab (Alimasag),Callinectes sapidus,42,"Crabs, sea-spiders",2002.0,406.0,1227.155260002972,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Blue crab (Alimasag)
Soft bottom,Blue crab (Alimasag),Callinectes sapidus,42,"Crabs, sea-spiders",2003.0,442.0,995.6955135544086,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Blue crab (Alimasag)
Soft bottom,Blue crab (Alimasag),Callinectes sapidus,42,"Crabs, sea-spiders",2004.0,476.98,993.998119797477,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Blue crab (Alimasag)
Soft bottom,Blue crab (Alimasag),Callinectes sapidus,42,"Crabs, sea-spiders",2005.0,603.7700000000001,1192.4590829898193,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Blue crab (Alimasag)
Soft bottom,Blue crab (Alimasag),Callinectes sapidus,42,"Crabs, sea-spiders",2006.0,915.16,1901.9942480397,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Blue crab (Alimasag)
Soft bottom,Blue crab (Alimasag),Callinectes sapidus,42,"Crabs, sea-spiders",2007.0,1008.9699999999999,1564.4381739133576,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Blue crab (Alimasag)
Soft bottom,Blue crab (Alimasag),Callinectes sapidus,42,"Crabs, sea-spiders",2008.0,1050.34,1636.76122713761,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Blue crab (Alimasag)
Soft bottom,Blue crab (Alimasag),Callinectes sapidus,42,"Crabs, sea-spiders",2009.0,560.13,1573.3634756328102,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Blue crab (Alimasag)
Soft bottom,Blue crab (Alimasag),Callinectes sapidus,42,"Crabs, sea-spiders",2010.0,652.01,1769.435222670316,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Blue crab (Alimasag)
Soft bottom,Blue crab (Alimasag),Callinectes sapidus,42,"Crabs, sea-spiders",2011.0,567.41,2076.412749729792,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Blue crab (Alimasag)
Soft bottom,Blue crab (Alimasag),Callinectes sapidus,42,"Crabs, sea-spiders",2012.0,504.56,2170.3681218998217,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Blue crab (Alimasag)
Soft bottom,Blue crab (Alimasag),Callinectes sapidus,42,"Crabs, sea-spiders",2013.0,442.35,2245.458714450216,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Blue crab (Alimasag)
Soft bottom,Blue crab (Alimasag),Callinectes sapidus,42,"Crabs, sea-spiders",2014.0,438.27,2138.639256649228,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Blue crab (Alimasag)
Hard bottom,Caesio (Dalagang-bukid),Caesionidae,33,Misc. coastal fishes,2002.0,282.0,967.7411593568725,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Caesio (Dalagang-bukid)
Hard bottom,Caesio (Dalagang-bukid),Caesionidae,33,Misc. coastal fishes,2003.0,289.0,998.4141357033928,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Caesio (Dalagang-bukid)
Hard bottom,Caesio (Dalagang-bukid),Caesionidae,33,Misc. coastal fishes,2004.0,260.28,922.1676336674939,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Caesio (Dalagang-bukid)
Hard bottom,Caesio (Dalagang-bukid),Caesionidae,33,Misc. coastal fishes,2005.0,226.06,1046.634045350665,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Caesio (Dalagang-bukid)
Hard bottom,Caesio (Dalagang-bukid),Caesionidae,33,Misc. coastal fishes,2006.0,182.67,1234.26741324141,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Caesio (Dalagang-bukid)
Hard bottom,Caesio (Dalagang-bukid),Caesionidae,33,Misc. coastal fishes,2007.0,505.53,1603.735711449294,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Caesio (Dalagang-bukid)
Hard bottom,Caesio (Dalagang-bukid),Caesionidae,33,Misc. coastal fishes,2008.0,678.33,2059.761916495364,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Caesio (Dalagang-bukid)
Hard bottom,Caesio (Dalagang-bukid),Caesionidae,33,Misc. coastal fishes,2009.0,558.2,1815.304464046902,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Caesio (Dalagang-bukid)
Hard bottom,Caesio (Dalagang-bukid),Caesionidae,33,Misc. coastal fishes,2010.0,594.88,2125.867455667644,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Caesio (Dalagang-bukid)
Hard bottom,Caesio (Dalagang-bukid),Caesionidae,33,Misc. coastal fishes,2011.0,416.53,2093.164209827482,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Caesio (Dalagang-bukid)
Hard bottom,Caesio (Dalagang-bukid),Caesionidae,33,Misc. coastal fishes,2012.0,390.91,2612.465168852034,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Caesio (Dalagang-bukid)
Hard bottom,Caesio (Dalagang-bukid),Caesionidae,33,Misc. coastal fishes,2013.0,468.96999999999997,2434.388607140788,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Caesio (Dalagang-bukid)
Hard bottom,Caesio (Dalagang-bukid),Caesionidae,33,Misc. coastal fishes,2014.0,476.01,2525.504568108104,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Caesio (Dalagang-bukid)
Soft bottom,Goatfish (Saramulyete),Upeneus spp,33,Misc. coastal fishes,2002.0,92.0,1133.08898103261,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Goatfish (Saramulyete)
Soft bottom,Goatfish (Saramulyete),Upeneus spp,33,Misc. coastal fishes,2003.0,129.0,804.3402079761905,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Goatfish (Saramulyete)
Soft bottom,Goatfish (Saramulyete),Upeneus spp,33,Misc. coastal fishes,2004.0,136.63,1074.2102664311053,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Goatfish (Saramulyete)
Soft bottom,Goatfish (Saramulyete),Upeneus spp,33,Misc. coastal fishes,2005.0,379.87,1215.5554075923333,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Goatfish (Saramulyete)
Soft bottom,Goatfish (Saramulyete),Upeneus spp,33,Misc. coastal fishes,2006.0,374.98,1478.0758873846498,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Goatfish (Saramulyete)
Soft bottom,Goatfish (Saramulyete),Upeneus spp,33,Misc. coastal fishes,2007.0,338.29,1672.3677291638924,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Goatfish (Saramulyete)
Soft bottom,Goatfish (Saramulyete),Upeneus spp,33,Misc. coastal fishes,2008.0,394.67,1972.8952474991975,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Goatfish (Saramulyete)
Soft bottom,Goatfish (Saramulyete),Upeneus spp,33,Misc. coastal fishes,2009.0,464.46000000000004,1865.6900669642125,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Goatfish (Saramulyete)
Soft bottom,Goatfish (Saramulyete),Upeneus spp,33,Misc. coastal fishes,2010.0,521.6,2033.1121055847884,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Goatfish (Saramulyete)
Soft bottom,Goatfish (Saramulyete),Upeneus spp,33,Misc. coastal fishes,2011.0,577.4,2254.312538251956,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Goatfish (Saramulyete)
Soft bottom,Goatfish (Saramulyete),Upeneus spp,33,Misc. coastal fishes,2012.0,263.08000000000004,2422.35852175542,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Goatfish (Saramulyete)
Soft bottom,Goatfish (Saramulyete),Upeneus spp,33,Misc. coastal fishes,2013.0,211.18,2450.884072131858,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Goatfish (Saramulyete)
Soft bottom,Goatfish (Saramulyete),Upeneus spp,33,Misc. coastal fishes,2014.0,269.1,2428.725743175944,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Goatfish (Saramulyete)
Hard bottom,Grouper (Lapu-lapu),Epinephelus spp,33,Misc. coastal fishes,2002.0,128.0,1103.9110170735482,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Grouper (Lapu-lapu)
Hard bottom,Grouper (Lapu-lapu),Epinephelus spp,33,Misc. coastal fishes,2003.0,153.0,1247.921569011028,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Grouper (Lapu-lapu)
Hard bottom,Grouper (Lapu-lapu),Epinephelus spp,33,Misc. coastal fishes,2004.0,158.1,1302.097423389108,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Grouper (Lapu-lapu)
Hard bottom,Grouper (Lapu-lapu),Epinephelus spp,33,Misc. coastal fishes,2005.0,257.31,1622.421563692414,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Grouper (Lapu-lapu)
Hard bottom,Grouper (Lapu-lapu),Epinephelus spp,33,Misc. coastal fishes,2006.0,533.78,1891.3065772321781,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Grouper (Lapu-lapu)
Hard bottom,Grouper (Lapu-lapu),Epinephelus spp,33,Misc. coastal fishes,2007.0,736.31,2170.858194078874,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Grouper (Lapu-lapu)
Hard bottom,Grouper (Lapu-lapu),Epinephelus spp,33,Misc. coastal fishes,2008.0,871.8800000000001,2415.354266090216,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Grouper (Lapu-lapu)
Hard bottom,Grouper (Lapu-lapu),Epinephelus spp,33,Misc. coastal fishes,2009.0,1075.46,2194.612102624782,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Grouper (Lapu-lapu)
Hard bottom,Grouper (Lapu-lapu),Epinephelus spp,33,Misc. coastal fishes,2010.0,1026.36,2575.38673695135,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Grouper (Lapu-lapu)
Hard bottom,Grouper (Lapu-lapu),Epinephelus spp,33,Misc. coastal fishes,2011.0,765.6,2951.540652966608,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Grouper (Lapu-lapu)
Hard bottom,Grouper (Lapu-lapu),Epinephelus spp,33,Misc. coastal fishes,2012.0,505.24,2956.70623770596,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Grouper (Lapu-lapu)
Hard bottom,Grouper (Lapu-lapu),Epinephelus spp,33,Misc. coastal fishes,2013.0,545.97,3067.554686075372,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Grouper (Lapu-lapu)
Hard bottom,Grouper (Lapu-lapu),Epinephelus spp,33,Misc. coastal fishes,2014.0,584.98,3068.8472056873557,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Grouper (Lapu-lapu)
Soft bottom,Hairtail (Espada),Trichiurus spp,34,Misc. demersal fishes,2002.0,17.0,681.5245491666665,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Hairtail (Espada)
Soft bottom,Hairtail (Espada),Trichiurus spp,34,Misc. demersal fishes,2003.0,366.0,829.2254559358646,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Hairtail (Espada)
Soft bottom,Hairtail (Espada),Trichiurus spp,34,Misc. demersal fishes,2004.0,330.28000000000003,718.519534314895,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Hairtail (Espada)
Soft bottom,Hairtail (Espada),Trichiurus spp,34,Misc. demersal fishes,2005.0,345.33,883.6849839037114,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Hairtail (Espada)
Soft bottom,Hairtail (Espada),Trichiurus spp,34,Misc. demersal fishes,2006.0,305.31,976.923599277273,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Hairtail (Espada)
Soft bottom,Hairtail (Espada),Trichiurus spp,34,Misc. demersal fishes,2007.0,488.27,1314.19356969471,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Hairtail (Espada)
Soft bottom,Hairtail (Espada),Trichiurus spp,34,Misc. demersal fishes,2008.0,681.05,1580.011175132402,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Hairtail (Espada)
Soft bottom,Hairtail (Espada),Trichiurus spp,34,Misc. demersal fishes,2009.0,964.34,1511.23906307864,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Hairtail (Espada)
Soft bottom,Hairtail (Espada),Trichiurus spp,34,Misc. demersal fishes,2010.0,784.41,1682.1435793590001,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Hairtail (Espada)
Soft bottom,Hairtail (Espada),Trichiurus spp,34,Misc. demersal fishes,2011.0,535.23,1976.04894111295,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Hairtail (Espada)
Soft bottom,Hairtail (Espada),Trichiurus spp,34,Misc. demersal fishes,2012.0,485.04,2041.7966728828333,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Hairtail (Espada)
Soft bottom,Hairtail (Espada),Trichiurus spp,34,Misc. demersal fishes,2013.0,572.8,2159.858136717102,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Hairtail (Espada)
Soft bottom,Hairtail (Espada),Trichiurus spp,34,Misc. demersal fishes,2014.0,690.29,2151.511055042708,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Hairtail (Espada)
Soft bottom,Mullet (Kapak),Mugilidae,33,Misc. coastal fishes,2002.0,672.0,518.3999978787285,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Mullet (Kapak)
Soft bottom,Mullet (Kapak),Mugilidae,33,Misc. coastal fishes,2003.0,805.0,636.6986133121618,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Mullet (Kapak)
Soft bottom,Mullet (Kapak),Mugilidae,33,Misc. coastal fishes,2004.0,797.13,726.392303597168,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Mullet (Kapak)
Soft bottom,Mullet (Kapak),Mugilidae,33,Misc. coastal fishes,2005.0,921.7,914.7324841122874,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Mullet (Kapak)
Soft bottom,Mullet (Kapak),Mugilidae,33,Misc. coastal fishes,2006.0,1541.8,990.0035135350801,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Mullet (Kapak)
Soft bottom,Mullet (Kapak),Mugilidae,33,Misc. coastal fishes,2007.0,1854.22,974.2130725368091,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Mullet (Kapak)
Soft bottom,Mullet (Kapak),Mugilidae,33,Misc. coastal fishes,2008.0,2102.01,1314.057714564856,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Mullet (Kapak)
Soft bottom,Mullet (Kapak),Mugilidae,33,Misc. coastal fishes,2009.0,1401.1200000000001,1261.372427748635,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Mullet (Kapak)
Soft bottom,Mullet (Kapak),Mugilidae,33,Misc. coastal fishes,2010.0,1453.6,1377.035203529026,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Mullet (Kapak)
Soft bottom,Mullet (Kapak),Mugilidae,33,Misc. coastal fishes,2011.0,1096.21,1605.376612357748,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Mullet (Kapak)
Soft bottom,Mullet (Kapak),Mugilidae,33,Misc. coastal fishes,2012.0,675.36,1854.401485086,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Mullet (Kapak)
Soft bottom,Mullet (Kapak),Mugilidae,33,Misc. coastal fishes,2013.0,574.87,1947.18158918433,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Mullet (Kapak)
Soft bottom,Mullet (Kapak),Mugilidae,33,Misc. coastal fishes,2014.0,619.62,2006.62356311938,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Mullet (Kapak)
Hard bottom,Parrot fish (Loro),Scaridae,33,Misc. coastal fishes,2002.0,319.0,825.0968142433574,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Parrot fish (Loro)
Hard bottom,Parrot fish (Loro),Scaridae,33,Misc. coastal fishes,2003.0,600.0,735.9391359418003,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Parrot fish (Loro)
Hard bottom,Parrot fish (Loro),Scaridae,33,Misc. coastal fishes,2004.0,618.1999999999999,1054.2472690718364,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Parrot fish (Loro)
Hard bottom,Parrot fish (Loro),Scaridae,33,Misc. coastal fishes,2005.0,661.73,1037.7631398731469,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Parrot fish (Loro)
Hard bottom,Parrot fish (Loro),Scaridae,33,Misc. coastal fishes,2006.0,596.02,1214.3824196503551,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Parrot fish (Loro)
Hard bottom,Parrot fish (Loro),Scaridae,33,Misc. coastal fishes,2007.0,657.99,1329.1964016127874,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Parrot fish (Loro)
Hard bottom,Parrot fish (Loro),Scaridae,33,Misc. coastal fishes,2008.0,657.6700000000001,1635.544236819275,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Parrot fish (Loro)
Hard bottom,Parrot fish (Loro),Scaridae,33,Misc. coastal fishes,2009.0,719.3,1547.3754888493177,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Parrot fish (Loro)
Hard bottom,Parrot fish (Loro),Scaridae,33,Misc. coastal fishes,2010.0,930.8699999999999,1872.3088514074361,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Parrot fish (Loro)
Hard bottom,Parrot fish (Loro),Scaridae,33,Misc. coastal fishes,2011.0,775.79,2240.142515725984,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Parrot fish (Loro)
Hard bottom,Parrot fish (Loro),Scaridae,33,Misc. coastal fishes,2012.0,1031.85,2310.392142415698,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Parrot fish (Loro)
Hard bottom,Parrot fish (Loro),Scaridae,33,Misc. coastal fishes,2013.0,982.12,2328.089453712454,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Parrot fish (Loro)
Hard bottom,Parrot fish (Loro),Scaridae,33,Misc. coastal fishes,2014.0,1000.67,2392.189652838604,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Parrot fish (Loro)
Soft bottom,Porgies (Pargo),Calamus spp,33,Misc. coastal fishes,2002.0,289.0,1061.765075305714,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Porgies (Pargo)
Soft bottom,Porgies (Pargo),Calamus spp,33,Misc. coastal fishes,2003.0,391.0,1716.9739414307371,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Porgies (Pargo)
Soft bottom,Porgies (Pargo),Calamus spp,33,Misc. coastal fishes,2004.0,401.87,1211.23228240508,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Porgies (Pargo)
Soft bottom,Porgies (Pargo),Calamus spp,33,Misc. coastal fishes,2005.0,378.2,1249.249168284012,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Porgies (Pargo)
Soft bottom,Porgies (Pargo),Calamus spp,33,Misc. coastal fishes,2006.0,380.73,1383.4677553030524,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Porgies (Pargo)
Soft bottom,Porgies (Pargo),Calamus spp,33,Misc. coastal fishes,2007.0,589.15,1673.3960727722624,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Porgies (Pargo)
Soft bottom,Porgies (Pargo),Calamus spp,33,Misc. coastal fishes,2008.0,555.96,2091.993002562755,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Porgies (Pargo)
Soft bottom,Porgies (Pargo),Calamus spp,33,Misc. coastal fishes,2009.0,654.8100000000001,1635.0076722540425,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Porgies (Pargo)
Soft bottom,Porgies (Pargo),Calamus spp,33,Misc. coastal fishes,2010.0,450.22,2029.8859442202775,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Porgies (Pargo)
Soft bottom,Porgies (Pargo),Calamus spp,33,Misc. coastal fishes,2011.0,400.68,2477.94332137651,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Porgies (Pargo)
Soft bottom,Porgies (Pargo),Calamus spp,33,Misc. coastal fishes,2012.0,238.17,2339.05812148614,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Porgies (Pargo)
Soft bottom,Porgies (Pargo),Calamus spp,33,Misc. coastal fishes,2013.0,230.94,2485.5332311739476,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Porgies (Pargo)
Soft bottom,Porgies (Pargo),Calamus spp,33,Misc. coastal fishes,2014.0,293.43,2211.509465789,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Porgies (Pargo)
Soft bottom,Siganid (Samaral),Siganus spp,33,Misc. coastal fishes,2002.0,688.0,1119.297765341906,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Siganid (Samaral)
Soft bottom,Siganid (Samaral),Siganus spp,33,Misc. coastal fishes,2003.0,516.0,945.9788622029213,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Siganid (Samaral)
Soft bottom,Siganid (Samaral),Siganus spp,33,Misc. coastal fishes,2004.0,331.67,1082.1391061595682,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Siganid (Samaral)
Soft bottom,Siganid (Samaral),Siganus spp,33,Misc. coastal fishes,2005.0,411.67,1224.026764172144,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Siganid (Samaral)
Soft bottom,Siganid (Samaral),Siganus spp,33,Misc. coastal fishes,2006.0,453.42,1472.57627404377,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Siganid (Samaral)
Soft bottom,Siganid (Samaral),Siganus spp,33,Misc. coastal fishes,2007.0,495.94,1811.6854188591024,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Siganid (Samaral)
Soft bottom,Siganid (Samaral),Siganus spp,33,Misc. coastal fishes,2008.0,617.88,1965.5096098331921,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Siganid (Samaral)
Soft bottom,Siganid (Samaral),Siganus spp,33,Misc. coastal fishes,2009.0,775.9499999999999,1777.0288300681434,REGION X (NORTHERN MINDANAO),REGION X (NORTHERN MINDANAO)_Siganid (Samaral)
